show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s3949,TV Show,Show Title 3949,Spike Lee,"Actor A, Actor B, Actor C",United States,"February 8, 2013",2017,TV-MA,7 Seasons,"Crime TV Shows, TV Comedies, Kids' TV",Description for Show Title 3949.
s3950,TV Show,Show Title 3950,Spike Lee,"Actor A, Actor B, Actor C",United States,"April 4, 2021",1976,NR,2 Seasons,"British TV Shows, Korean TV Shows, Crime TV Shows",Description for Show Title 3950.
s3951,Movie,Movie Title 3951,,"Actor A, Actor B, Actor C",Italy,"November 6, 2017",2013,PG,142 min,Comedies,Description for Movie Title 3951.
s3952,Movie,Movie Title 3952,Bong Joon-ho,"Actor A, Actor B, Actor C",United States,"April 2, 2021",2007,NR,106 min,Documentaries,Description for Movie Title 3952.
s3953,TV Show,Show Title 3953,,"Actor A, Actor B, Actor C","Spain, United States","September 5, 2020",2017,TV-MA,4 Seasons,"British TV Shows, Teen TV Shows",Description for Show Title 3953.
s3954,TV Show,Show Title 3954,,"Actor A, Actor B, Actor C",Japan,"September 8, 2015",2004,TV-MA,3 Seasons,"TV Action & Adventure, Korean TV Shows",Description for Show Title 3954.
s3955,TV Show,Show Title 3955,Denis Villeneuve,"Actor A, Actor B, Actor C",Japan,"October 2, 2018",2002,NR,1 Season,"Anime Series, Docuseries",Description for Show Title 3955.
s3956,TV Show,Show Title 3956,Denis Villeneuve,"Actor A, Actor B, Actor C",United States,"October 6, 2021",2011,TV-Y7,3 Seasons,"International TV Shows, TV Comedies",Description for Show Title 3956.
s3957,Movie,Movie Title 3957,Alfonso Cuarón,"Actor A, Actor B, Actor C",Brazil,"May 15, 2012",2007,PG-13,143 min,"Children & Family Movies, Anime Features, Documentaries",Description for Movie Title 3957.
s3958,Movie,Movie Title 3958,Spike Lee,"Actor A, Actor B, Actor C",India,"April 27, 2016",2020,PG-13,174 min,"Sports Movies, Thrillers",Description for Movie Title 3958.
s3959,Movie,Movie Title 3959,,"Actor A, Actor B, Actor C",United States,"August 2, 2017",1987,R,162 min,Comedies,Description for Movie Title 3959.
s3960,Movie,Movie Title 3960,Christopher Nolan,"Actor A, Actor B, Actor C",South Korea,"October 2, 2016",2005,PG,101 min,"Anime Features, Sci-Fi & Fantasy, Thrillers",Description for Movie Title 3960.
s3961,TV Show,Show Title 3961,,,United States,,2010,TV-14,6 Seasons,"TV Action & Adventure, Kids' TV",Description for Show Title 3961.
s3962,Movie,Movie Title 3962,Bong Joon-ho,"Actor A, Actor B, Actor C",United States,"September 26, 2016",2015,TV-PG,123 min,"Independent Movies, Sci-Fi & Fantasy, Music & Musicals",Description for Movie Title 3962.
s3963,TV Show,Show Title 3963,Ridley Scott,"Actor A, Actor B, Actor C",India,"July 20, 2019",1979,TV-MA,1 Season,British TV Shows,Description for Show Title 3963.
s3964,Movie,Movie Title 3964,Steven Spielberg,"Actor A, Actor B, Actor C",India,"August 15, 2020",2012,PG-13,74 min,"Anime Features, International Movies",Description for Movie Title 3964.
s3965,Movie,Movie Title 3965,Ridley Scott,"Actor A, Actor B, Actor C",France,"April 7, 2020",2021,UR,132 min,"Music & Musicals, Documentaries",Description for Movie Title 3965.
s3966,Movie,Movie Title 3966,Christopher Nolan,"Actor A, Actor B, Actor C",Italy,"June 8, 2021",1975,TV-MA,65 min,Anime Features,Description for Movie Title 3966.
s3967,TV Show,Show Title 3967,,"Actor A, Actor B, Actor C",United States,"January 15, 2021",1983,TV-MA,8 Seasons,"Talk Shows & Variety, Korean TV Shows, British TV Shows",Description for Show Title 3967.
s3968,Movie,Movie Title 3968,Christopher Nolan,"Actor A, Actor B, Actor C",Germany,"September 14, 2013",2014,TV-14,95 min,"Action & Adventure, Romantic Movies, Sports Movies",Description for Movie Title 3968.
s3969,Movie,Movie Title 3969,Alfonso Cuarón,"Actor A, Actor B, Actor C",Spain,"February 27, 2018",1990,R,55 min,Romantic Movies,Description for Movie Title 3969.
s3970,Movie,Movie Title 3970,,"Actor A, Actor B, Actor C",Canada,"April 9, 2017",1980,TV-14,92 min,"International Movies, Horror Movies, Documentaries",Description for Movie Title 3970.
s3971,Movie,Movie Title 3971,James Cameron,"Actor A, Actor B, Actor C",United States,"August 10, 2015",2002,TV-MA,145 min,International Movies,Description for Movie Title 3971.
s3972,Movie,Movie Title 3972,Alfonso Cuarón,"Actor A, Actor B, Actor C",Australia,"September 1, 2020",2011,R,71 min,Documentaries,Description for Movie Title 3972.
s3973,Movie,Movie Title 3973,Jordan Peele,"Actor A, Actor B, Actor C",France,"November 19, 2015",1987,PG-13,123 min,"Sci-Fi & Fantasy, Dramas, International Movies",Description for Movie Title 3973.
s3974,Movie,Movie Title 3974,,"Actor A, Actor B, Actor C",India,"January 13, 2019",1989,TV-MA,133 min,"Romantic Movies, Sports Movies, Thrillers",Description for Movie Title 3974.
s3975,Movie,Movie Title 3975,,"Actor A, Actor B, Actor C",United States,"October 23, 2019",2011,PG,127 min,"Romantic Movies, Horror Movies",Description for Movie Title 3975.
s3976,Movie,Movie Title 3976,Ridley Scott,"Actor A, Actor B, Actor C",India,"August 18, 2020",2007,PG,118 min,Horror Movies,Description for Movie Title 3976.
s3977,Movie,Movie Title 3977,,"Actor A, Actor B, Actor C",Canada,"January 16, 2019",2020,,169 min,"Stand-Up Comedy, Children & Family Movies, Documentaries",Description for Movie Title 3977.
s3978,Movie,Movie Title 3978,Guillermo del Toro,"Actor A, Actor B, Actor C",Mexico,"October 11, 2015",2004,R,176 min,Sci-Fi & Fantasy,Description for Movie Title 3978.
s3979,Movie,Movie Title 3979,,"Actor A, Actor B, Actor C",Mexico,"November 24, 2014",2017,TV-14,93 min,"International Movies, Independent Movies",Description for Movie Title 3979.
s3980,TV Show,Show Title 3980,Quentin Tarantino,"Actor A, Actor B, Actor C",Spain,"May 16, 2019",2018,UR,1 Season,International TV Shows,Description for Show Title 3980.
s3981,Movie,Movie Title 3981,James Cameron,"Actor A, Actor B, Actor C",Nigeria,"May 7, 2021",2017,TV-MA,62 min,"Children & Family Movies, Dramas, Anime Features",Description for Movie Title 3981.
s3982,Movie,Movie Title 3982,Jordan Peele,"Actor A, Actor B, Actor C",United Kingdom,"October 13, 2020",1964,TV-PG,75 min,"Thrillers, Romantic Movies",Description for Movie Title 3982.
s3983,Movie,Movie Title 3983,Martin Scorsese,,"Australia, South Korea","October 22, 2021",1974,PG-13,93 min,Thrillers,Description for Movie Title 3983.
s3984,Movie,Movie Title 3984,Spike Lee,"Actor A, Actor B, Actor C",Australia,"April 15, 2021",1989,PG-13,93 min,Dramas,Description for Movie Title 3984.
s3985,Movie,Movie Title 3985,Quentin Tarantino,"Actor A, Actor B, Actor C",Italy,"October 7, 2017",1997,TV-14,124 min,Dramas,Description for Movie Title 3985.
s3986,Movie,Movie Title 3986,,"Actor A, Actor B, Actor C",Canada,"February 1, 2017",1966,PG-13,103 min,"Independent Movies, Anime Features",Description for Movie Title 3986.
s3987,TV Show,Show Title 3987,,"Actor A, Actor B, Actor C","United States, Japan","March 6, 2014",2021,NR,4 Seasons,Crime TV Shows,Description for Show Title 3987.
s3988,Movie,Movie Title 3988,,"Actor A, Actor B, Actor C",Mexico,"April 19, 2020",2021,TV-MA,86 min,"Action & Adventure, Sci-Fi & Fantasy, Children & Family Movies",Description for Movie Title 3988.
s3989,Movie,Movie Title 3989,,"Actor A, Actor B, Actor C",United States,"October 3, 2020",2012,PG,125 min,Dramas,Description for Movie Title 3989.
s3990,Movie,Movie Title 3990,Ava DuVernay,"Actor A, Actor B, Actor C",Japan,"March 27, 2019",1993,NR,84 min,"Children & Family Movies, Comedies, Anime Features",Description for Movie Title 3990.
s3991,Movie,Movie Title 3991,Alfonso Cuarón,"Actor A, Actor B, Actor C",United States,"October 26, 2019",2009,G,95 min,Romantic Movies,Description for Movie Title 3991.
s3992,TV Show,Show Title 3992,Steven Spielberg,"Actor A, Actor B, Actor C",United States,"July 23, 2020",2019,TV-PG,4 Seasons,TV Dramas,Description for Show Title 3992.
s3993,TV Show,Show Title 3993,Martin Scorsese,"Actor A, Actor B, Actor C",United Kingdom,"June 13, 2016",1963,TV-MA,1 Season,"British TV Shows, International TV Shows, Teen TV Shows",Description for Show Title 3993.
s3994,Movie,Movie Title 3994,Guillermo del Toro,"Actor A, Actor B, Actor C",South Korea,"June 21, 2018",1986,NR,131 min,Dramas,Description for Movie Title 3994.
s3995,TV Show,Show Title 3995,Steven Spielberg,"Actor A, Actor B, Actor C",Mexico,"March 15, 2013",2020,TV-PG,4 Seasons,"Docuseries, TV Mysteries, Teen TV Shows",Description for Show Title 3995.
s3996,TV Show,Show Title 3996,,"Actor A, Actor B, Actor C",United States,"August 26, 2019",1994,NR,3 Seasons,"Crime TV Shows, International TV Shows, Anime Series",Description for Show Title 3996.
s3997,Movie,Movie Title 3997,Guillermo del Toro,"Actor A, Actor B, Actor C",United States,"March 27, 2019",1970,G,49 min,"Sci-Fi & Fantasy, Thrillers, International Movies",Description for Movie Title 3997.
s3998,TV Show,Show Title 3998,Alfonso Cuarón,,South Korea,"July 24, 2016",1970,,5 Seasons,Kids' TV,Description for Show Title 3998.
s3999,Movie,Movie Title 3999,James Cameron,"Actor A, Actor B, Actor C",Japan,"February 10, 2017",1985,R,121 min,Thrillers,Description for Movie Title 3999.
s4000,Movie,Movie Title 4000,Spike Lee,"Actor A, Actor B, Actor C",India,"May 12, 2015",1994,NR,44 min,"International Movies, Music & Musicals, Documentaries",Description for Movie Title 4000.
s4001,Movie,Movie Title 4001,,"Actor A, Actor B, Actor C",,"September 11, 2021",2019,PG-13,91 min,Independent Movies,Description for Movie Title 4001.
s4002,Movie,Movie Title 4002,Christopher Nolan,"Actor A, Actor B, Actor C",Spain,"February 19, 2020",2013,TV-14,136 min,"International Movies, Sci-Fi & Fantasy, Documentaries",Description for Movie Title 4002.
s4003,TV Show,Show Title 4003,Ryan Coogler,"Actor A, Actor B, Actor C",Japan,"October 24, 2021",2018,TV-MA,4 Seasons,TV Mysteries,Description for Show Title 4003.
s4004,Movie,Movie Title 4004,Quentin Tarantino,"Actor A, Actor B, Actor C","United Kingdom, Japan","October 28, 2021",2015,R,70 min,"International Movies, Sports Movies, Action & Adventure",Description for Movie Title 4004.
s4005,TV Show,Show Title 4005,Jordan Peele,"Actor A, Actor B, Actor C",,"October 27, 2021",2001,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, Docuseries",Description for Show Title 4005.
s4006,TV Show,Show Title 4006,Jordan Peele,"Actor A, Actor B, Actor C",United Kingdom,"July 7, 2013",2012,TV-PG,4 Seasons,TV Action & Adventure,Description for Show Title 4006.
s4007,Movie,Movie Title 4007,Denis Villeneuve,"Actor A, Actor B, Actor C",United States,"May 13, 2020",2004,TV-MA,98 min,Comedies,Description for Movie Title 4007.
s4008,TV Show,Show Title 4008,Guillermo del Toro,"Actor A, Actor B, Actor C",India,"November 27, 2019",1968,,7 Seasons,"TV Thrillers, Talk Shows & Variety",Description for Show Title 4008.
s4009,Movie,Movie Title 4009,Quentin Tarantino,"Actor A, Actor B, Actor C",Germany,"February 9, 2019",2012,TV-MA,89 min,"Sports Movies, Romantic Movies, Documentaries",Description for Movie Title 4009.
s4010,Movie,Movie Title 4010,Denis Villeneuve,"Actor A, Actor B, Actor C",Spain,"December 4, 2018",2002,R,142 min,Anime Features,Description for Movie Title 4010.
s4011,Movie,Movie Title 4011,Spike Lee,"Actor A, Actor B, Actor C",United States,"September 13, 2017",1989,R,51 min,Comedies,Description for Movie Title 4011.
s4012,TV Show,Show Title 4012,Denis Villeneuve,"Actor A, Actor B, Actor C",United States,"April 10, 2021",2010,TV-14,3 Seasons,"TV Thrillers, TV Comedies",Description for Show Title 4012.
s4013,Movie,Movie Title 4013,Christopher Nolan,"Actor A, Actor B, Actor C",France,"December 7, 2013",2009,PG,131 min,Horror Movies,Description for Movie Title 4013.
s4014,Movie,Movie Title 4014,Denis Villeneuve,"Actor A, Actor B, Actor C","France, France","January 7, 2021",1992,R,178 min,"Music & Musicals, Sci-Fi & Fantasy, Anime Features",Description for Movie Title 4014.
s4015,Movie,Movie Title 4015,Denis Villeneuve,"Actor A, Actor B, Actor C",Japan,"May 13, 2018",1998,TV-G,175 min,"Horror Movies, Dramas",Description for Movie Title 4015.
s4016,TV Show,Show Title 4016,Quentin Tarantino,"Actor A, Actor B, Actor C",United States,"March 10, 2015",2018,TV-PG,1 Season,"Anime Series, TV Comedies",Description for Show Title 4016.
s4017,TV Show,Show Title 4017,Ridley Scott,"Actor A, Actor B, Actor C",Egypt,"July 22, 2019",1988,TV-14,2 Seasons,Teen TV Shows,Description for Show Title 4017.
s4018,Movie,Movie Title 4018,Martin Scorsese,"Actor A, Actor B, Actor C",South Korea,"July 14, 2018",2020,G,96 min,"Romantic Movies, Independent Movies, Comedies",Description for Movie Title 4018.
s4019,TV Show,Show Title 4019,Bong Joon-ho,"Actor A, Actor B, Actor C",United States,"May 27, 2019",2017,TV-MA,4 Seasons,"Reality TV, TV Comedies, Docuseries",Description for Show Title 4019.
s4020,Movie,Movie Title 4020,David Fincher,"Actor A, Actor B, Actor C",United States,"October 11, 2011",2009,R,54 min,"Children & Family Movies, Anime Features",Description for Movie Title 4020.
s4021,Movie,Movie Title 4021,,"Actor A, Actor B, Actor C",Japan,"August 1, 2020",1996,TV-G,182 min,Independent Movies,Description for Movie Title 4021.
s4022,Movie,Movie Title 4022,David Fincher,"Actor A, Actor B, Actor C",,"October 18, 2015",1999,PG,111 min,"Horror Movies, Sci-Fi & Fantasy",Description for Movie Title 4022.
s4023,Movie,Movie Title 4023,Guillermo del Toro,"Actor A, Actor B, Actor C",India,"January 9, 2019",2006,R,58 min,"Anime Features, International Movies",Description for Movie Title 4023.
s4024,Movie,Movie Title 4024,,"Actor A, Actor B, Actor C",United States,"October 14, 2017",1992,,137 min,International Movies,Description for Movie Title 4024.
s4025,Movie,Movie Title 4025,,"Actor A, Actor B, Actor C",United States,"August 12, 2020",2007,PG-13,147 min,"Anime Features, Sci-Fi & Fantasy",Description for Movie Title 4025.
s4026,Movie,Movie Title 4026,Steven Spielberg,"Actor A, Actor B, Actor C",Japan,"November 10, 2015",2007,TV-MA,88 min,"Independent Movies, International Movies",Description for Movie Title 4026.
s4027,Movie,Movie Title 4027,Greta Gerwig,"Actor A, Actor B, Actor C",United States,"July 3, 2016",2013,R,99 min,"Thrillers, Anime Features, Independent Movies",Description for Movie Title 4027.
s4028,Movie,Movie Title 4028,David Fincher,"Actor A, Actor B, Actor C",United States,"April 27, 2013",2004,PG-13,178 min,"Horror Movies, Documentaries, Comedies",Description for Movie Title 4028.
s4029,Movie,Movie Title 4029,Ava DuVernay,"Actor A, Actor B, Actor C",United States,"December 24, 2018",2009,TV-G,61 min,Anime Features,Description for Movie Title 4029.
s4030,Movie,Movie Title 4030,Martin Scorsese,"Actor A, Actor B, Actor C",,"April 9, 2014",1999,PG,173 min,Thrillers,Description for Movie Title 4030.
s4031,Movie,Movie Title 4031,James Cameron,"Actor A, Actor B, Actor C",,"September 6, 2008",2005,TV-G,138 min,"Anime Features, Action & Adventure",Description for Movie Title 4031.
s4032,Movie,Movie Title 4032,,"Actor A, Actor B, Actor C",South Korea,"January 16, 2014",1988,TV-14,46 min,"Sci-Fi & Fantasy, Dramas, Romantic Movies",Description for Movie Title 4032.
s4033,Movie,Movie Title 4033,Denis Villeneuve,"Actor A, Actor B, Actor C",United States,"April 9, 2019",2021,TV-G,95 min,"Sports Movies, Romantic Movies, Comedies",Description for Movie Title 4033.
s4034,Movie,Movie Title 4034,Guillermo del Toro,"Actor A, Actor B, Actor C",United States,"November 3, 2020",1973,G,70 min,"Action & Adventure, Documentaries, Comedies",Description for Movie Title 4034.
s4035,Movie,Movie Title 4035,Jordan Peele,"Actor A, Actor B, Actor C",Egypt,,1999,PG-13,49 min,"Sci-Fi & Fantasy, International Movies, Action & Adventure",Description for Movie Title 4035.
s4036,Movie,Movie Title 4036,Bong Joon-ho,"Actor A, Actor B, Actor C",Italy,"February 22, 2013",2021,PG,113 min,"Children & Family Movies, Sci-Fi & Fantasy, Documentaries",Description for Movie Title 4036.
s4037,Movie,Movie Title 4037,David Fincher,"Actor A, Actor B, Actor C",United States,"November 9, 2020",1985,PG-13,94 min,"Horror Movies, Sci-Fi & Fantasy",Description for Movie Title 4037.
s4038,Movie,Movie Title 4038,,"Actor A, Actor B, Actor C",United States,"July 28, 2018",2001,G,121 min,Children & Family Movies,Description for Movie Title 4038.
s4039,Movie,Movie Title 4039,,"Actor A, Actor B, Actor C",Brazil,"September 8, 2016",2015,PG,79 min,"Children & Family Movies, Romantic Movies, Independent Movies",Description for Movie Title 4039.
s4040,TV Show,Show Title 4040,Christopher Nolan,"Actor A, Actor B, Actor C",South Korea,"May 24, 2019",2015,TV-Y7,3 Seasons,"Crime TV Shows, International TV Shows, TV Dramas",Description for Show Title 4040.
s4041,Movie,Movie Title 4041,Spike Lee,"Actor A, Actor B, Actor C",South Korea,"December 19, 2019",2007,TV-14,99 min,"Anime Features, Horror Movies",Description for Movie Title 4041.
s4042,TV Show,Show Title 4042,David Fincher,"Actor A, Actor B, Actor C","United States, Argentina","June 10, 2021",1989,TV-14,7 Seasons,"Teen TV Shows, British TV Shows, TV Thrillers",Description for Show Title 4042.
s4043,Movie,Movie Title 4043,James Cameron,"Actor A, Actor B, Actor C",United States,"April 9, 2021",1987,PG,104 min,"Comedies, Sci-Fi & Fantasy, Horror Movies",Description for Movie Title 4043.
s4044,Movie,Movie Title 4044,Steven Spielberg,"Actor A, Actor B, Actor C",South Korea,"October 6, 2020",1990,PG-13,112 min,International Movies,Description for Movie Title 4044.
s4045,Movie,Movie Title 4045,Bong Joon-ho,"Actor A, Actor B, Actor C",United Kingdom,"September 16, 2012",2014,TV-14,129 min,"Horror Movies, Anime Features, Stand-Up Comedy",Description for Movie Title 4045.
s4046,Movie,Movie Title 4046,Quentin Tarantino,"Actor A, Actor B, Actor C",India,"November 15, 2021",2010,R,87 min,"Sci-Fi & Fantasy, Comedies, Dramas",Description for Movie Title 4046.
s4047,Movie,Movie Title 4047,Jordan Peele,"Actor A, Actor B, Actor C",Australia,"December 22, 2021",2014,TV-14,96 min,"Children & Family Movies, Sci-Fi & Fantasy",Description for Movie Title 4047.
